timestamp,gameid,gametitle,genre,videoid,lemonlinks,thumblink,pdflink,disklinks,sorttitle
10/11/2025 08:41:02,crossfire,Crossfire,"Arcade Games, Shooting Games",yn3yKX8ah1Q,https://www.lemon64.com/game/crossfire-sierra-on-line,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/crossfire_new.png,,https://drive.google.com/file/d/109xNGyPTtlrZB8FOzost324f3dHAaHQV/view?usp=drive_link,Crossfire
10/11/2025 08:41:02,crystal_castles,Crystal Castles,"Cartridge Games, Arcade Games",KgmBkzj4d5s,https://www.lemon64.com/game/crystal-castles,https://raw.githubusercontent.com/joepentony-dot/CARTRIDGE_GAMES_THUMBNAILS/main/crystal_castles.png,https://drive.google.com/file/d/1q7Z3j95q0TirClMxxQ7KmZhQTdQJZVLg/view?usp=drive_link,https://drive.google.com/file/d/1rMoxL1E-DFvyk4zz1K6PawpgxYyLSgG_/view?usp=drive_link,Crystal Castles
14/11/2025 08:26:33,crystal_dragon,Crystal Dragon,Role Playing Games,fWQxrvhg8dY,https://www.lemonamiga.com/game/crystal-dragon,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Role-Playing%20Game%20Thumbs/crystal_dragon.png,https://drive.google.com/file/d/1FHe3168NAqx1uQrfIBOUjyHTucpV0s7m/view?usp=drive_link,https://drive.google.com/file/d/1i24w5QyVdhKJzNOs8mXCLoOMUA2xQLT8/view?usp=drive_link,Crystal Dragon
14/11/2025 08:26:33,curse_of_ra,Curse Of Ra,Puzzle Games,DMEIIx8h_3s,https://www.lemon64.com/game/curse-of-ra,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Puzzle%20Game%20Thumbs/curse_of_ra.jpg,https://drive.google.com/file/d/1ZqNEG85UONl938qlwi5UO-ujsiGFgIOT/view?usp=drive_link,https://drive.google.com/file/d/1nI74PW1zlrDABGYqD_MFY6dzK8i9SNmA/view?usp=drive_link,Curse Of Ra
10/11/2025 08:41:02,d/generation,D/Generation,"Action Adventure Games, Puzzle Games",80xYge9QAMo,https://www.lemonamiga.com/games/details.php?id=1734,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Action%20Adventure%20Games/D_Generation.png,https://drive.google.com/file/d/1gqW3u_EfDU0sEqBkXMjv0QZzECF5eCFe/view?usp=drive_link,https://drive.google.com/file/d/1tGmGH-iVveovBhWEVl12EkL0eAEBzr-k/view?usp=drive_link,D/Generation
13/11/2025 08:41:02,daley_thompson's_decathlon,Daley Thompson's Decathlon,"Licensed Games, Sports Games",xH3wDOLAqds,https://www.lemon64.com/game/daley-thompsons-decathlon,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Licensed%20Game%20Thumbs/daley_thompson_s_decathlon.jpg,https://drive.google.com/file/d/1thOSXJR9xnHz1pU0g6OT-yGM41JTFLYJ/view?usp=drive_link,https://drive.google.com/file/d/1gvpjrHAbsoPEpfl7p9r6JZqtCOwevi1k/view?usp=drive_link,Daley Thompson's Decathlon
10/11/2025 08:41:02,dan_dare_ii:_mekon's_revenge,Dan Dare II: Mekon's Revenge,"Arcade Games, Licensed Games, Shooting Games",Dc42gIcN8uU,https://www.lemon64.com/game/dan-dare-2,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/dan_dare_ii_-_mekon's_revenge.jpg,https://drive.google.com/file/d/1vczW1a8KCNKXO8aK95CRDD2-A9MRAWG0/view?usp=drive_link,https://drive.google.com/file/d/15ANT2aH2hoTp0DnEzs1k7OPnypboR8A6/view?usp=drive_link,Dan Dare 2
10/11/2025 08:41:02,dan_dare:_pilot_of_the_future,Dan Dare: Pilot Of The Future,"Action Adventure Games, Licensed Games, Top Picks",3Sc3WB40iK4,https://www.lemon64.com/game/dan-dare,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Action%20Adventure%20Games/dan_dare_-_pilot_of_the_future.jpg,https://drive.google.com/file/d/1PDEOOuqWmU0qQd6sDAFygX1VQ6irzyd0/view?usp=drive_link,https://drive.google.com/file/d/1MDAxvtehfMvvGi0gOiO3lXTniH8n0GQc/view?usp=drive_link,Dan Dare: Pilot Of The Future
10/11/2025 08:41:02,dancing_monster,Dancing Monster,"Arcade Games, Horror Games, Miscellaneous",RxjU0ltJxK0,https://www.lemon64.com/game/dancing-monster,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/dancing_monster_new.png,https://drive.google.com/file/d/1KzF1-ldtZqg_mKSznRt-wrR9bPw2RsDg/view?usp=drive_link,https://drive.google.com/file/d/1u9yLVt3ManijhZr9Lu0lxVD1_eV1FiiU/view?usp=drive_link,Dancing Monster
10/11/2025 08:41:02,darkseed,Darkseed,"Adventure Games, Horror Games",ZNDkyuUkL74,https://www.lemonamiga.com/games/details.php?id=304,https://raw.githubusercontent.com/joepentony-dot/ADVENTURE-GAMES-LIST/main/darkseed.png,https://drive.google.com/file/d/1AYsgdxsh53rHp_cSu5vAhT4eZhHiWBNL/view?usp=drive_link,https://drive.google.com/file/d/1LYcGRrsO6WX2Wy0W87venn_4Y38bVdHc/view?usp=drive_link,Darkseed
10/11/2025 08:41:02,davy:_king_of_the_wild_frontier,Davy: King Of The Wild Frontier,Arcade Games,cfzM-JDJ_NU,https://www.lemon64.com/game/davy,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/davy_-_king_of_the_wild_frontier.jpg,https://drive.google.com/file/d/1HtCoyN4eDeWbCMxqlL7jHp4g8C9BJPxR/view?usp=drive_link,https://drive.google.com/file/d/1QYI7OlbI-SP1m7069eKxw8ooblj4w73I/view?usp=drive_link,Davy: King Of The Wild Frontier
18/11/2025 08:41:02,deactivators,Deactivators,Strategy Games,oPXFtXLTsW8,https://www.lemon64.com/game/deactivators,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Strategy%20Game%20Thumbs/Deactivators%20(Europe).jpg,https://drive.google.com/file/d/1LnTuwibhmenEZisp1szq_1jh2Um5Q4Kh/view?usp=drive_link,https://drive.google.com/file/d/1lKoShTLm3ozRMl85-nxs4MfIwc2sB4Ks/view?usp=drive_link,Deactivators
10/11/2025 08:41:02,the_activision_decathlon,The Activision Decathlon,"Cartridge Games, Sports Games",zKdXbca2b8o,https://www.lemon64.com/game/decathlon,https://raw.githubusercontent.com/joepentony-dot/CARTRIDGE_GAMES_THUMBNAILS/main/decathlon_activision.jpg,https://drive.google.com/file/d/1JhfnWD8w6b8ooUlur2EVabRN0cPuNJxm/view?usp=drive_link,https://drive.google.com/file/d/1tW162yKLpNBUKavrynINIcE1ThsIzw8k/view?usp=drive_link,Decathlon
10/11/2025 08:41:02,defender,Defender,"Cartridge Games, Arcade Games",TAGfoJlk0pQ,https://www.lemon64.com/game/defender,https://raw.githubusercontent.com/joepentony-dot/CARTRIDGE_GAMES_THUMBNAILS/main/defender_atarisoft.jpg,https://drive.google.com/file/d/1iVcKoh0TJvk4mkDdVBY-G3lwUNIKP9eI/view?usp=drive_link,https://drive.google.com/file/d/1bj3aZCQwAoVwIACMa-3WVK0osfXQScfq/view?usp=drive_link,Defender
14/11/2025 08:26:33,defender_of_the_crown,Defender Of The Crown,"Strategy Games, Top Picks",PI0LLdDNzUQ,https://www.lemon64.com/game/defender-of-the-crown,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Strategy%20Game%20Thumbs/defender_of_the_crown.jpg,https://drive.google.com/file/d/1EqRg1fZu-ix3xbnH5p0Ue8OigWkNswK_/view?usp=drive_link,https://drive.google.com/file/d/1usjnHI5c4Ph8gvpi6zq-4JceM9S49Bv6/view?usp=drive_link,Defender Of The Crown
10/11/2025 08:41:02,defenders_of_the_earth,Defenders Of The Earth,"Arcade Games, Licensed Games, Shooting Games",fGZI3wWtWm8,https://www.lemon64.com/game/defenders-of-the-earth,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/defenders_of_the_earth.jpg,https://drive.google.com/file/d/1vDqGJ2dy11slb276_ZmXI-TlcUIYAcHK/view?usp=drive_link,https://drive.google.com/file/d/1C6jI-XL1XFjBsziFe1dDSIR810wC2xBJ/view?usp=drive_link,Defenders Of The Earth
14/11/2025 08:26:33,deflektor,Deflektor,Puzzle Games,PVEfH-c2-04,https://www.lemon64.com/game/deflektor,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Puzzle%20Game%20Thumbs/deflektor.jpg,https://drive.google.com/file/d/1qvSXI9yNiym_6ZTl1gtRJmeHaC7r0OB8/view?usp=drive_link,https://drive.google.com/file/d/1usl1qKvpenUh5sarwoAl_aXp44A3GrLz/view?usp=drive_link,Deflektor
14/11/2025 08:26:33,delta,Delta,Shooting Games,4TsaJzP3sd4,https://www.lemon64.com/game/delta,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Shoot%20Em%20Up%20Thumbs/delta.png,https://drive.google.com/file/d/1CHREA-_4s1_bOGiDLOYGC4WfM-HzewTl/view?usp=drive_link,https://drive.google.com/file/d/1vg5ytGvUO0V6FytlmpD9U4SpluIQa-Mp/view?usp=drive_link,Delta
13/11/2025 08:41:02,derby_day,Derby Day,"Casino Games, Racing Games, Sports Games",DLVXo-JQoE4,https://www.lemon64.com/game/derby-day,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Casino%20Game%20Thumbs/derby_day.png,,https://drive.google.com/file/d/1Ge2XLszDJouW9bGPuCno_DwA6C7jiedl/view?usp=drive_link,Derby Day
10/11/2025 08:41:02,desert_strike,Desert Strike,"Arcade Games, Shooting Games, Top Picks",gfpKHcJvoRQ,https://www.lemonamiga.com/games/details.php?id=318,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/desert_strike_-_return_to_the_gulf.png,https://drive.google.com/file/d/1lG-cJuPg3LyBvIbEpL6YU4n6Iz5f6W5O/view?usp=drive_link,https://drive.google.com/file/d/14DSOdbvIB9vJJSN5D1wy5ZhBUSCNh4To/view?usp=drive_link,Desert Strike
10/11/2025 08:41:02,die_hard,Die Hard,"Arcade Games, Action Adventure Games, Licensed Games",LxGGlPlcqaI,https://www.lemon64.com/game/die-hard,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/die_hard_new.png,https://drive.google.com/file/d/18YxJPaVAbAUqoYvopI7vWccfcHk4HGql/view?usp=drive_link,https://drive.google.com/file/d/1IW_rQCUr8vLcK2-sDWNftoAE7W-KVbNA/view?usp=drive_link,Die Hard
10/11/2025 08:41:02,dizzy,Dizzy,"Action Adventure Games, Platform Games",RJPMRVK_Ppc,https://www.lemon64.com/game/dizzy,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Action%20Adventure%20Games/dizzy_-_the_ultimate_cartoon_adventure.jpg,,https://drive.google.com/file/d/1K10nVLnhSNVLxFTmhOpxFWGbTpHHDjq9/view?usp=drive_link,Dizzy
10/11/2025 08:41:02,doctor_who_and_the_mines_of_terror,Doctor Who And The Mines Of Terror,Action Adventure Games,YkKeKORCu4g,https://www.lemon64.com/game/doctor-who-and-the-mines-of-terror,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Action%20Adventure%20Games/doctor_who_and_the_mines_of_terror.jpg,,https://drive.google.com/file/d/1h5Ro1hrjl3LK42ShVX9M4FCFyvTiqY29/view?usp=drive_link,Doctor Who And The Mines Of Terror
14/11/2025 08:26:33,the_dolphin's_rune,The Dolphin's Rune,"Puzzle Games, Miscellaneous",y58m3nrHqvg,https://www.lemon64.com/game/dolphins-rune,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Puzzle%20Game%20Thumbs/dolphin_s_rune_the.jpg,https://drive.google.com/file/d/1jsMbdVqwpifZoeAdWJfCfQKgWeete2Es/view?usp=drive_link,https://drive.google.com/file/d/112_Otd7J76GhOe_C3nBq87wuLVStxpX2/view?usp=drive_link,Dolphin's Rune
10/11/2025 08:21:42,donald_ducks_playground,Donald Duck's Playground,"Quiz Games, Licensed Games",FLfMBp1nTe8,https://www.lemon64.com/game/donald-ducks-playground,https://raw.githubusercontent.com/joepentony-dot/QUIZ-GAMES-LIST/main/Donald%20Duck's%20Playground%20(USA).jpg,https://drive.google.com/file/d/1xpd69MWFWWtGghtkpOkgBKVhffbdmm6k/view?usp=drive_link,https://drive.google.com/file/d/1O5mcEFizTJZmgjCnbKix2Rk9xIA9C8OC/view?usp=drive_link,Donald Duck's Playground
10/11/2025 08:41:02,donkey_kong,Donkey Kong,"Cartridge Games, Arcade Games",n11taRLnacg,https://www.lemon64.com/game/donkey-kong-atarisoft,https://raw.githubusercontent.com/joepentony-dot/CARTRIDGE_GAMES_THUMBNAILS/main/donkey_kong.jpg,https://drive.google.com/file/d/1i9uF8hHd_0v7LvxYAUSFlO0dMKJ_7cjh/view?usp=drive_link,https://drive.google.com/file/d/1Yfve87fVB4tJL8SMiDMEcVr25r9gaaPy/view?usp=drive_link,Donkey Kong
10/11/2025 08:41:02,doriath,Doriath,"Action Adventure Games, Platform Games",wkGIlMg4ogI,https://www.lemon64.com/game/doriath,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Action%20Adventure%20Games/doriath.jpg,,https://drive.google.com/file/d/1NJp-RkL3f9OBVgoV-Bj5E7eqttCQTuid/view?usp=drive_link,Doriath
10/11/2025 08:26:33,double_dare,Double Dare,"Quiz Games, Licensed Games",14Y1S06DR-w,"https://www.lemon64.com/game/double-dare-alternative-software,https://www.lemon64.com/game/double-dare-gametek",https://raw.githubusercontent.com/joepentony-dot/QUIZ-GAMES-LIST/main/DoubleDares.jpg,https://drive.google.com/file/d/11UeMLwXAuCbYTXBdmhexCpDfRYg5aV0l/view?usp=drive_link,https://drive.google.com/file/d/1OTceGGiSRkIT7A9tQr3RkEiisARW2V4c/view?usp=drive_link,Double Dare
10/11/2025 08:41:02,double_dragon,Double Dragon,"Cartridge Games, Fighting Games",C1_5m7wUHCQ,https://www.lemon64.com/game/double-dragon-ocean,https://raw.githubusercontent.com/joepentony-dot/CARTRIDGE_GAMES_THUMBNAILS/main/double_dragon.jpg,https://drive.google.com/file/d/1ObIlalbwcapp0VzdjN4SCWj4PWU2jGfU/view?usp=drive_link,https://drive.google.com/file/d/1cPT0RZ5-ItElA89kFAjtAO-P3N-DEes1/view?usp=drive_link,Double Dragon
13/11/2025 08:41:02,double_dragon_ii:_the_revenge,Double Dragon II: The Revenge,Fighting Games,lOkqLlPq3gA,https://www.lemon64.com/game/double-dragon-2,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Fighting%20Game%20Thumbs/Double%20Dragon%20II%20-%20The%20Revenge%20(Europe).jpg,https://drive.google.com/file/d/1WXwK_zODjWS8QMELeYjTlhYB1u2nRxhD/view?usp=drive_link,https://drive.google.com/file/d/1MA87OWJzKYVGUY3RHkEKznJKDjCqbdyA/view?usp=drive_link,Double Dragon 2
10/11/2025 08:41:02,dragon_skulle,Dragon Skulle,Action Adventure Games,IfHv4IWrS2Q,https://www.lemon64.com/game/dragonskulle,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Action%20Adventure%20Games/dragonskulle.jpg,https://drive.google.com/file/d/1v07D2LL27Oz9eOUDvumL8VjtkST0RZY2/view?usp=drive_link,https://drive.google.com/file/d/107ZBQQ4W_b2NZ3TBFgdJXhKdSNoQfdC6/view?usp=drive_link,Dragon Skulle
10/11/2025 08:41:02,dragon's_lair,Dragon's Lair,Arcade Games,g6UIT7E97Jc,https://www.lemon64.com/game/dragons-lair,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/dragon's_lair.jpg,https://drive.google.com/file/d/1CJCoWeheX_Nyu3gjVBTIBUIF5aF1BmUf/view?usp=drive_link,https://drive.google.com/file/d/17GJDET_7oH9c-mr14WlMtwzj5fos2lK_/view?usp=drive_link,Dragon's Lair 1
10/11/2025 08:41:02,dragon's_lair_ii_:_escape_from_singe's_castle,Dragon's Lair II : Escape From Singe'S Castle,Arcade Games,nwOZE4paqn0,https://www.lemon64.com/game/dragons-lair-2,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/dragon's_lair_part_ii_-_escape_from_singe's_castle.jpg,https://drive.google.com/file/d/15wP3oPmsL71fyIqZGbofvWLFhYhuhQqs/view?usp=drive_link,https://drive.google.com/file/d/1R-rQCsmscmxSBuxw-DOHByKEXfhNkVcg/view?usp=drive_link,Dragon's Lair 2
10/11/2025 08:41:02,dreamweb,Dreamweb,"Adventure Games, Top Picks",IPRFEX72elc,https://www.lemonamiga.com/games/details.php?id=2006,https://raw.githubusercontent.com/joepentony-dot/ADVENTURE-GAMES-LIST/main/dreamweb.png,https://drive.google.com/file/d/1c0p5_T0FGG0N1YL_Kpg7163IVh5PpsiN/view?usp=drive_link,https://drive.google.com/file/d/1-536kGrLhouF5yzTVOOYA9bfVfB8fCAm/view?usp=drive_link,Dreamweb
10/11/2025 08:41:02,dropzone,Dropzone,"Arcade Games, Shooting Games",0RtRUCc5SDo,https://www.lemon64.com/game/dropzone,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/dropzone.jpg,,https://drive.google.com/file/d/1e4hxHkSTlUjGFV4enM4f4nsPTDzjqca8/view?usp=drive_link,Dropzone
13/11/2025 08:41:02,ducktales:_the_quest_for_gold,Ducktales: The Quest For Gold,"Licensed Games, Platform Games, Strategy Games",5K6QSCa25AI,https://www.lemonamiga.com/game/ducktales-the-quest-for-gold,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Licensed%20Game%20Thumbs/duck_tales_-_the_quest_for_gold.png,https://drive.google.com/file/d/1BqiUDuO9NL_jhYsfcBLN6IHlVksnvUI7/view?usp=drive_link,https://drive.google.com/file/d/1bbNkblkcoDMSnoaQOAS3OkN10i7XOAC9/view?usp=drive_link,Ducktales: The Quest For Gold
10/11/2025 08:41:02,dune,Dune,"Adventure Games, Strategy Games, Top Picks",Xd1y8n-Gjwc,https://www.lemonamiga.com/games/details.php?id=354,https://raw.githubusercontent.com/joepentony-dot/ADVENTURE-GAMES-LIST/main/dune.png,https://drive.google.com/file/d/1xvBh0EnUN4sxmh9CUCRtBpUCiZGWedvQ/view?usp=drive_link,https://drive.google.com/file/d/1ZKLXGDtMeyrduDWduDtvaFlzw2kuODZk/view?usp=drive_link,Dune
14/11/2025 08:26:33,dune_ii:_the_battle_for_arrakis,Dune II: The Battle For Arrakis,"Strategy Games, Strategy Games, Top Picks",yO1l2ZX--Z4,https://www.lemonamiga.com/games/details.php?id=355,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Strategy%20Game%20Thumbs/dune_ii_-_battle_for_arrakis.png,https://drive.google.com/file/d/1oSkq8gp4DxcZ7RU7KsuEbvXjLUBHEAnA/view?usp=drive_link,https://drive.google.com/file/d/1_AUoDgCPs2rzgto5X55lRNGkEzpjrj7n/view?usp=drive_link,Dune 2
10/11/2025 08:41:02,dynablaster,Dynablaster,"Arcade Games, Strategy Games, Top Picks",u0JcuSCcryA,https://www.lemonamiga.com/games/details.php?id=358,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/dyna_blaster.png,https://drive.google.com/file/d/1WpfTzfl61-nzawKjkxNzxbocppPngP_b/view?usp=drive_link,https://drive.google.com/file/d/18TVuI9za9NyLhwVb_5sRfqjaqUNE-DM8/view?usp=drive_link,Dynablaster
14/11/2025 08:26:33,dynamite_dan,Dynamite Dan,Platform Games,SK1xpk5Ju38,https://www.lemon64.com/game/dynamite-dan,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Platform%20Game%20Thumbs/dynamite_dan.jpg,https://drive.google.com/file/d/17mxaBo1asTKG7HnVMHTnCM4zF6FlNFVu/view?usp=drive_link,https://drive.google.com/file/d/13IIb0BfnLkTGpHk7JRiAgCCwFfTwFGzR/view?usp=drive_link,Dynamite Dan
10/11/2025 08:41:02,eddie_kidd_jump_challenge,Eddie Kidd Jump Challenge,"Arcade Games, Licensed Games, Racing Games, Sports Games",9BUxxUNE2xg,https://www.lemon64.com/game/eddie-kidd-jump-challenge,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/eddie_kidd_jump_challenge.jpg,https://drive.google.com/file/d/1JsOJh1l69Qst5wLpqCFIPS2wgmXEHnU3/view?usp=drive_link,https://drive.google.com/file/d/1YGTTifyF_lO0f93Ye3tHPBMKWFUfHMrn/view?usp=drive_link,Eddie Kidd Jump Challenge
10/11/2025 08:41:02,the_eidolon,The Eidolon,"Adventure Games, Top Picks",rKy95VWGmug,https://www.lemon64.com/game/eidolon,https://raw.githubusercontent.com/joepentony-dot/ADVENTURE-GAMES-LIST/main/eidolon.jpg,https://drive.google.com/file/d/1heiIFqdwATpVYFLcdhHtWkTzvQlFkoDm/view?usp=drive_link,https://drive.google.com/file/d/18SKvLp40Q39paVuR0vyDD2P35kHBxiXJ/view?usp=drive_link,Eidolon
14/11/2025 08:26:33,elite,Elite,"Strategy Games, Top Picks",kVHVYViVveo,https://www.lemon64.com/game/elite,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Strategy%20Game%20Thumbs/elite.jpg,https://drive.google.com/file/d/14qG-menfOdGgk_1gNbDuVguwUJxGfmnl/view?usp=drive_link,https://drive.google.com/file/d/1xkjAFLf-AaqqimhizmvJIcqjo3sSYMES/view?usp=drive_link,Elite
13/11/2025 08:41:02,emlyn_hughes_international_soccer,Emlyn Hughes International Soccer,"Licensed Games, Sports Games, Top Picks",Ik9j134uqmM,https://www.lemon64.com/game/emlyn-hughes-international-soccer,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Licensed%20Game%20Thumbs/emlyn_hughes_international_soccer.jpg,https://drive.google.com/file/d/1j1PAvmLGjLqkT0YRGKEyZO5HKLzs1f5h/view?usp=drive_link,https://drive.google.com/file/d/17VOOiKE-0meLURywRwTa_uqV6jP498Uq/view?usp=drive_link,Emlyn Hughes International Soccer
10/11/2025 08:41:02,entombed,Entombed,Action Adventure Games,p8oj9r9KMMw,https://www.lemon64.com/game/entombed,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Action%20Adventure%20Games/entombed.jpg,https://drive.google.com/file/d/1PTBQB5gKVM20T-3knGD2vufxA34yJhwZ/view?usp=drive_link,https://drive.google.com/file/d/1pHLu91QMApjIVxBT49C7kP9GukB4XtKX/view?usp=drive_link,Entombed
10/11/2025 08:41:02,escape_from_colditz,Escape From Colditz,Action Adventure Games,UXqZyKmeIlA,https://www.lemonamiga.com/games/details.php?id=1223,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Action%20Adventure%20Games/escape_from_colditz.png,https://drive.google.com/file/d/1Shd0-y0c_ZCJ0r75SfS6YvUduPjK2Qob/view?usp=drive_link,https://drive.google.com/file/d/14PoiZ88eTVN6haHIi34PtGYoJf1OBpCK/view?usp=drive_link,Escape From Colditz
10/11/2025 08:41:02,escape_from_the_planet_of_the_robot_monsters,Escape From The Planet Of The Robot Monsters,Arcade Games,y-wu-CIpcd4,https://www.lemon64.com/game/escape-from-the-planet-of-the-robot-monsters,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/escape_from_the_planet_of_the_robot_monsters.jpg,https://drive.google.com/file/d/12jt5unhpxCUNqEs7ZhQKebgORkZxIJ1Y/view?usp=drive_link,https://drive.google.com/file/d/1wAl7lPjIMTDR_zXpW_SsUS5zo7ahxURD/view?usp=drive_link,Escape From The Planet Of The Robot Monsters
14/11/2025 08:26:33,eve_of_the_beholder_ii:_the_legend_of_darkmoon,Eve Of The Beholder II: The Legend Of Darkmoon,Role Playing Games,XOqDm3_II_s,https://www.lemonamiga.com/games/details.php?id=386,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Role-Playing%20Game%20Thumbs/eye_of_the_beholder_2_new.png,https://drive.google.com/file/d/1Xh3QKn1w1nEaCHuGh0OXbkPhgYhHoX9S/view?usp=drive_link,https://drive.google.com/file/d/1EWoRYv0zNf0Fsudii_tYSZngMX1dJVVm/view?usp=drive_link,Eve Of The Beholder 2
10/11/2025 08:41:02,everyone's_a_wally,Everyone's A Wally,Action Adventure Games,WB7474YJs3k,https://www.lemon64.com/game/everyones-a-wally,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Action%20Adventure%20Games/everyone_s_a_wally.jpg,https://drive.google.com/file/d/1uVa_Tl6_ALxDggDYD8B3_uuZ0CFIbF5L/view?usp=drive_link,https://drive.google.com/file/d/1jI7KCvXsmvVwsVNqjLC49nmLuFBrYY6i/view?usp=drive_link,Everyone's A Wally
10/11/2025 08:41:02,the_evil_dead,The Evil Dead,"Arcade Games, Horror Games, Licensed Games",tHJwS_1Ntfc,https://www.lemon64.com/game/evil-dead,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/the_evil_dead_new.png,https://drive.google.com/file/d/1bVj1UNcz2gpPgsa1MgCUiF3p9azAVNvf/view?usp=drive_link,https://drive.google.com/file/d/1o9YdtRdQHON0Wwxm2IhGS2v9imKBhLp2/view?usp=drive_link,Evil Dead
10/11/2025 08:41:02,exile,Exile,"Action Adventure Games, Platform Games, Top Picks",JoPe-T25tc4,https://www.lemon64.com/game/exile,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Action%20Adventure%20Games/exile.jpg,https://drive.google.com/file/d/1CU3IYoJuPpdDUg5Aafc3WKbt5SDgIifz/view?usp=drive_link,https://drive.google.com/file/d/1MkwdE-6_3L2UnwjbCRPv65-d9Odi993Q/view?usp=drive_link,Exile
14/11/2025 08:26:33,face_off!,Face Off!,Sports Games,-NczOUEiL-I,https://www.lemon64.com/game/face-off,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Sports%20Games%20Thumbs/face_off!.jpg,,https://drive.google.com/file/d/1kr7zE5gCO1t0p3T4qJImmbBfw2ZGrJK8/view?usp=drive_link,Face Off!
10/11/2025 08:41:02,the_faces_of_haarne,The Faces Of Haarne,"Arcade Games, Shooting Games",b9X33fo_D2M,https://www.lemon64.com/game/faces-of-haarne,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/Arcade%20Game%20Thumbs/faces_of_haarne_new.png,,https://drive.google.com/file/d/16B3r6JZ0Q7a9j2HweS6uDbjmZyOf4SbT/view?usp=drive_link,Faces Of Haarne
10/11/2025 08:41:02,falcon_patrol,Falcon Patrol,"BPJS Games, Shooting Games",BPHga6ATkWo,https://www.lemon64.com/game/falcon-patrol,https://raw.githubusercontent.com/joepentony-dot/GAME-THUMBNAILS/main/BPJS%20Indexed%20Thumbs/falcon_patrol_.jpg,https://drive.google.com/file/d/1q4oSDI7G7tLxQOuDD15mM-xoZebfaHqg/view?usp=drive_link,https://drive.google.com/file/d/1sRmrBIVClIw38S9d3p7zr6zZ8DUUunqt/view?usp=drive_link,Falcon Patrol
